"","doc","sent_tokens","element_id","sentence_id","word_count","sentiment"
"9271",2014,"in cooperation with pharmaceutical companies, provide access to affordable, essential drugs in developing countries.",711,1,14,0.507796359633606
"9272",2014,"in cooperation  with the private sector, make available the benefits of new technologies, especially information and communications.",712,1,17,0.829471837624259
"9273",2014,"international monetary fund 37 india   table 2.",713,1,5,0.178885438199983
"9274",2014,"india: selected economic indicators, 2009/10-2014/15 1/   i.",714,1,5,-0.111803398874989
"9275",2014,"social indicators  gdp (2012/13) poverty (percent of population)  nominal gdp (in billions of u.s. dollars): 1,842 headcount ratio at $1.25 a day (2010) 32.7  gdp per capita (u.s. dollars): 1,489 undernourished (2011): 17.5  population characteristics (2011/12) income distribution (2010, wdi)  total (in billions): 1.2 richest 10 percent of households: 28.8  urban population (percent of total): 31 poorest 20 percent of households: 8.5  life expectancy at birth (years): 65 gini index (2005): 33.4  ii.",715,1,56,-0.0868599036215379
"9276",2014,"economic indicators  2009/10 2010/11 2011/12 2012/13 2013/14 2014/15  prel.",716,1,3,-0.144337567297406
"9277",2014,"proj.",717,1,1,0
"9278",2014,"proj.",718,1,1,0
"9279",2014,"grow th (in percent)  real gdp(at factor cost) 8.6 9.3 6.2 5.0 4.6 5.4 industrial production 5.3 8.2 2.9 1.1 … … prices (percent change, period average)  wholesale prices (2004/05 weights) 3.8 9.6 8.9 7.4 6.4 6.7 wholesale prices (2004/05 weights, end of period) 10.4 9.7 7.7 5.7 7.4 6.3 consumer prices - industrial w orkers (2001 weights) 12.4 10.4 8.4 10.4 10.5 8.6 saving and investment (percent of gdp)  gross saving 2/ 33.7 34.2 30.8 30.8 31.5 31.8 gross investment 2/ 36.5 36.8 35.0 35.6 34.8 34.9 fiscal position (percent of gdp) 3/  central government deficit -7.0 -6.4 -6.0 -5.1 -5.3 -5.6 general government deficit -9.8 -8.4 -8.5 -7.8 -7.7 -8.0 general government debt 4/ 72.5 67.4 67.0 67.6 67.3 67.3 structural balance (% of potential gdp) -9.5 -9.0 -9.1 -7.9 -7.5 -7.8 structural primary balance (% of potential gdp) -4.7 -4.4 -4.5 -3.3 -2.8 -2.8 money and credit (y/y percent change, end-period)  broad money 16.9 16.1 13.2 13.8 13.6 14.7 credit to commercial sector 5/ 15.8 21.3 17.0 14.2 16.3 … financial indicators (percent, end-period)  91-day treasury bill yield (end-period) 5/ 4.4 7.3 9.0 8.2 8.6 … 10-year government bond yield (end-period) 5/ 7.8 8.0 8.6 8.0 8.8 … stock market (y/y percent change, end-period) 80.5 10.9 -10.5 8.2 … … external trade 6/  merchandise exports (in billions of u.s. dollars) 182.4 250.5 309.8 306.6 319.4 340.6 (annual percent change) -3.5 37.3 23.7 -1.0 4.2 6.6 merchandise imports (in billions of u.s. dollars) 300.6 381.1 499.5 502.2 497.4 523.2 (annual percent change) -2.6 26.7 31.1 0.5 -1.0 5.2 terms of trade, goods (annual percent change) -0.7 -2.5 -3.1 -1.7 … balance of payments (in billions of u.s. dollars)  current account balance -38.2 -45.9 -78.2 -88.2 -61.6 -59.9 (in percent of gdp) -2.8 -2.7 -4.2 -4.8 -3.3 -3.1 foreign direct investment, net 18.0 9.4 22.1 19.8 23.1 25.0 portfolio investment, net (equity and debt) 32.4 30.3 17.2 26.9 -5.0 19.8 overall balance 13.0 12.9 -13.1 3.4 4.5 17.8 external indicators  gross reserves (in billions of u.s. dollars, end-period) 279.1 304.8 294.4 292.0 296.6 314.3 (in months of imports) 7/ 7.2 6.3 6.1 6.0 5.8 5.7 external debt (in billions of u.s. dollars, end-period) 260.9 305.9 345.5 390.0 459.1 499.6 external debt (percent of gdp, end-period) 19.1 17.9 18.4 21.2 24.8 25.9 of which : short-term debt 8/ 6.6 7.0 7.4 8.9 10.5 10.7 ratio of gross reserves to short-term debt (end-period) 8/ 3.1 2.6 2.1 1.8 1.5 1.5 debt service ratio 9/ 5.0 5.1 5.8 4.2 5.6 5.4 real effective exchange rate   (based on annual average level) 8.0 11.6 -3.4 -2.4 … … exchange rate (rupee/u.s. dollar, end-period) 5/ 45.5 45.0 50.3 54.4 61.7 …  sources: data provided by the indian authorities; ceic data company ltd; bloomberg l.p.",719,1,247,-0.05726562866782
"9280",2014,"; world bank, world development indicators ; and imf staff estimates and projections.",720,1,11,0
"9281",2014,"1/ data are for april–march fiscal years.",721,1,7,0
"9282",2014,"2/ differs from official data, calculated w ith gross investment and current account.",722,1,12,-0.288675134594813
"9283",2014,"gross investment includes errors and omissions.",723,1,6,-0.71443450831176
"9284",2014,"3/ divestment and license auction proceeds treated as below -the-line financing.",724,1,11,-0.120604537831105
"9285",2014,"subsidy related bond issuance classified as expenditure.",725,1,7,-0.188982236504614
"9286",2014,"4/ includes combined domestic liabilities of the center and the states, inclusive of mss bonds, and external debt at year-end exchange rates.",726,1,22,0.0639602149066831
"9287",2014,"5/ for 2013/14, as of december 5, 2013.",727,1,4,0
"9288",2014,"6/ on balance of payments basis.",728,1,5,0.268328157299975
"9289",2014,"7/ imports of goods and services projected over the follow ing 12 months.",729,1,11,0.180906806746658
"9290",2014,"8/ short-term debt on residual maturity basis, including estimated short-term nri deposits on residual maturity basis.",730,1,17,0.448690906317216
"9291",2014,"9/ in percent of current account receipts, excluding grants.",731,1,8,-0.0707106781186548
"9292",2014,"38 international monetary fund   india  table 3.",732,1,5,0.178885438199983
"9293",2014,"india: balance of payments, 2009/10-2014/15 1/    (in billions of u.s. dollars) 2009/10 2010/11 2011/12 2012/13 2013/14 2014/15  prel.",733,1,11,0.180906806746658
"9294",2014,"proj.",734,1,1,0
"9295",2014,"proj.",735,1,1,0
"9296",2014,"current account balance -38.2 -45.9 -78.2 -88.2 -61.6 -59.9 merchandise trade balance -118.2 -130.6 -189.8 -195.7 -177.9 -182.6 merchandise exports 182.4 250.5 309.8 306.6 319.4 340.6 merchandise imports 300.6 381.1 499.5 502.2 497.4 523.2 oil 87.1 106.0 155.0 168.5 176.0 182.7 non-oil 213.5 275.1 344.6 333.8 321.3 340.6 non-factor services balance 36.0 48.8 64.1 64.9 68.9 76.3 receipts 96.0 132.9 142.3 145.7 154.9 170.0 of which : software services 49.7 55.5 62.2 65.9 … … payments 60.0 84.1 78.2 80.8 86.0 93.6 income, net -8.0 -17.3 -16.0 -21.5 -24.8 -27.9 transfers, net 52.0 53.1 63.5 64.0 72.2 74.3  capital account balance 51.6 62.0 67.8 89.3 65.1 77.6 direct investment, net 18.0 9.4 22.1 19.8 23.1 25.0 portfolio investment, net 32.4 30.3 17.2 26.9 -5.0 19.8 government borrowing, net 2.9 4.9 2.3 1.0 3.5 3.2 commercial borrowing, net 2.0 12.5 10.3 8.5 6.7 8.0 short-term credit, net 7.6 11.0 6.7 21.7 19.9 13.1 nri deposits, net 2.9 3.2 11.9 14.8 20.4 11.6 other capital, net 2/ -14.1 -9.3 -2.7 -3.4 -3.6 -3.1  errors and omissions 0.0 -3.0 -2.4 2.7 1.1 0.0 overall balance 13.4 13.1 -12.8 3.8 4.5 17.7 valuation changes 3/ 13.6 12.7 2.4 -6.2 0.0 0.0 increase in gross reserve stock (including valuation changes) -27.1 -25.8 10.4 2.3 -4.5 -17.7  memorandum items:   foreign exchange reserves 279.1 304.8 294.4 292.0 296.6 314.3  in months of next year's imports (goods and services) 7.2 6.3 6.1 6.0 5.8 5.7  current account balance (percent of gdp) -2.8 -2.7 -4.2 -4.8 -3.3 -3.1  merchandise trade balance (percent of gdp) -8.7 -7.6 -10.1 -10.6 -9.6 -9.5  overall balance (percent of gdp) 1.0 0.8 -0.7 0.2 0.2 0.9  sources: ceic data company ltd; and imf staff estimates and projections.",736,1,109,0.483702274036681
"9297",2014,"1/ data are for april-march fiscal years.",737,1,7,0
"9298",2014,"2/ net other capital is sum of net banking capital (rbi format), rupee debt, and net other capital (rbi format) less net nri deposits.",738,1,23,-0.156385810542806
"9299",2014,"3/ calculated as difference between the stock of reserves and the overall balance of bop.",739,1,14,0.160356745147455
"9300",2014,"international monetary fund 39  india   table 4.",740,1,5,0.178885438199983
"9301",2014,"india: reserve money and monetary survey, 2009/10-2013/14 1/  2009/10 2010/11 2011/12 2012/13 2013/14  october  reserve money  (in billions of rupees, end-period)  reserve money 11,557 13,768 14,263 15,149 15,793 net domestic assets of rbi -763 483 -459 -432 -1,115 claims on government (net) 2,116 3,966 5,357 5,906 6,972 center 2,116 3,940 5,344 5,905 6,951 states 0 25 13 1 21 claims on commercial sector 13 22 40 31 38 claims on banks 12 52 48 404 419 other items (net) -2,904 -3,556 -5,904 -6,772 -8,544 net foreign assets of rbi 12,319 13,286 14,722 15,581 16,908  (contribution to twelve-month reserve money growth)  reserve money 17.0 19.1 3.6 6.2 8.0 net domestic assets of rbi 21.8 10.8 -6.8 0.2 -1.5 claims on government (net) 15.2 16.0 10.1 3.8 9.7 net foreign assets of rbi -4.9 8.4 10.4 6.0 9.6  monetary survey   (in billions of rupees, end-period)  broad money (m3) 56,027 65,041 73,648 83,820 89,492 currency with public 7,675 9,118 10,227 11,447 11,898 deposits 48,314 55,886 63,394 72,340 77,559 non-bank deposits at rbi 38 37 28 32 36  net domestic assets 43,212 51,108 58,211 67,454 72,381 domestic credit 51,606 62,206 73,301 83,719 89,819 net credit to government 16,692 19,839 23,717 27,072 29,867 of which: rbi 2,116 3,966 5,357 5,906 6,972 credit to commercial sector 34,914 42,367 49,584 56,647 59,953 of which: commercial bank lending 32,448 39,421 46,119 52,605 56,149  nonfood 31,963 38,778 45,305 51,640 55,224 other items (net) -8,394 -11,098 -15,091 -16,265 -17,438 net foreign assets 12,815 13,933 15,438 16,367 17,111  (twelve-month percent change) broad money (m3) 16.9 16.1 13.2 13.8 13.0 net domestic assets 25.5 18.3 13.9 15.9 14.5 domestic credit 20.2 20.5 17.8 14.2 14.7 net credit to government 30.7 18.9 19.5 14.1 13.3 credit to commercial sector 15.8 21.3 17.0 14.2 15.4 of which: commercial bank lending 16.9 21.5 17.0 14.1 16.5  nonfood 17.1 21.3 16.8 14.0 17.0 net foreign assets -5.2 8.7 10.8 6.0 7.2  sources: ceic data company ltd.",741,1,148,0.834324860574688
"9302",2014,"; imf international financial statistics; and fund staff calculations.",742,1,8,0
"9303",2014,"1/ data are for april–march fiscal years.",743,1,7,0
"9304",2014,"40 international monetary fund   india  table 5.",744,1,5,0.178885438199983
"9305",2014,"india: central government operations, 2009/10-2014/15 1/   2009/10 2010/11 2011/12 2012/13 2014/15  2013/14  est.",745,1,5,-0.223606797749979
"9306",2014,"proj.",746,1,1,0
"9307",2014,"proj.",747,1,1,0
"9308",2014,"(in percent of gdp) revenue 9.2 9.0 8.7 9.1 9.1 9.3 taxes 7.1 7.4 7.1 7.4 7.3 7.5  income tax 5.8 5.7 5.5 5.5 5.8 5.9  excise tax 1.6 1.8 1.6 1.8 1.5 1.5  customs duties 1.3 1.7 1.7 1.7 1.5 1.5  other taxes 0.0 0.0 0.0 0.1 0.0 0.0  less: states' share 2.5 2.8 2.8 2.9 3.1 3.0 grants 0.0 0.0 0.0 0.0 0.0 0.0 other revenue 2/ 2.0 1.6 1.6 1.6 1.8 1.8  property income 1.1 0.9 0.8 0.7 0.8 0.8  sale of goods and services 0.3 0.3 0.3 0.3 0.2 0.2  miscellaneous and unidentified revenue 0.6 0.5 0.5 0.6 0.7 0.7  expenditure 16.1 15.4 14.8 14.2 14.3 14.9 expense 3/ 14.6 13.7 13.1 12.7 12.8 13.5 compensation of employees 4/ 1.4 1.2 1.1 1.1 1.1 1.1 interest 3.3 3.0 3.0 3.1 3.3 3.6 subsidies 5/ 2.2 2.1 2.4 2.5 2.1 2.3  food 0.9 0.8 0.8 0.8 0.8 1.0  fertilizer 0.9 0.8 0.8 0.7 0.6 0.5  petroluem 0.4 0.5 0.8 1.0 0.7 0.8 grants 2.2 1.9 2.0 1.9 2.1 2.1 other expense 6/ 5.4 5.5 4.7 4.1 4.3 4.4 net acquisition of nonfinancial assets 1.6 1.8 1.6 1.5 1.5 1.5 gross operating balance -5.4 -4.6 -4.4 -3.6 -3.7 -4.2 net lending / borrowing (overall balance) -7.0 -6.4 -6.0 -5.1 -5.3 -5.6 net financial transactions -7.0 -6.4 -6.0 -5.1 -5.3 -5.6 net acquisition of financial assets -0.7 -1.8 -0.2 -0.3 -0.5 0.2 domestic -0.7 -1.8 -0.2 -0.3 -0.5 0.2 currency and deposits -0.5 -0.3 0.0 -0.1 -0.1 0.8 loans 0.1 0.2 0.0 0.1 0.1 -0.1 share and other equity -0.4 -1.7 -0.2 -0.3 -0.5 -0.5 net incurrence of liabilities 6.2 4.6 5.8 4.9 4.7 5.9 domestic 6.1 4.3 5.7 4.8 4.6 5.8 debt securities 7/ 6.2 4.2 4.9 4.2 4.3 5.8 other accounts payable -0.1 0.1 0.8 0.6 0.3 0.0 foreign 0.2 0.3 0.1 0.0 0.1 0.1 loans 0.2 0.3 0.1 0.0 0.1 0.1 memorandum items:  balance under authorities' definition -6.5 -4.8 -5.7 -4.9 -4.8 -5.2 primary balance -3.7 -3.4 -3.0 -2.0 -2.0 -2.1 central government debt 8/ 56.3 52.1 51.8 51.9 51.4 51.2 sources: data provided by the indian authorities; and fund staff estimates and projections.",748,1,110,0.30510802855859
"9309",2014,"1/ data for april - march fiscal years  2/ in 2010/11 and subsequent years, auctions for wireless spectrum are classified as sale of nonfinancial assets.",749,1,21,0.163663417676994
"9310",2014,"3/ includes the surcharge on union duties transferred to the national calamity contingency fund.",750,1,13,-0.346687622640768
"9311",2014,"4/ pensions are included under expense not otherwise classified.",751,1,8,0.212132034355964
"9312",2014,"5/ includes subsidy-related bond issuance.",752,1,5,-0.111803398874989
"9313",2014,"6/ other expense includes purchases of goods and services.",753,1,8,0.212132034355964
"9314",2014,"7/ debt securities include bonds and short-term bills, as well as loans.",754,1,12,0.187638837486628
"9315",2014,"8/ external debt measured at historical exchange rates.",755,1,7,-0.0377964473009227
"9316",2014,"inclusive of mss bonds.",756,1,4,0.4
"9317",2014,"international monetary fund 41  india   table 6.",757,1,5,0.178885438199983
"9318",2014,"india: general government operations, 2009/10-2014/15 1/   2009/10 2010/11 2011/12 2012/13 2013/14 2014/15  est.",758,1,5,-0.0447213595499958
"9319",2014,"prov.",759,1,1,0
"9320",2014,"proj.",760,1,1,0
"9321",2014,"proj.",761,1,1,0
"9322",2014,"(in percent of gdp) revenue 18.5 18.8 18.8 19.5 19.6 19.8 taxes 15.2 16.1 16.1 16.8 16.8 16.9 grants 0.0 0.0 0.0 0.0 0.0 0.0 other revenue 3.2 2.7 2.7 2.7 2.9 2.9  expenditure 28.3 27.2 27.3 27.3 27.3 27.8 expense 24.5 23.5 23.7 23.5 23.4 24.2  of which: interest 4.9 4.5 4.5 4.6 4.8 5.0 net acquisition of nonfinancial assets 3.8 3.7 3.6 3.8 3.9 3.5  gross operating balance -6.0 -4.7 -4.9 -4.0 -3.8 -4.5 net lending (+)/borrowing (–) (fiscal balance) -9.8 -8.4 -8.5 -7.8 -7.7 -8.0 net financial worth, transactions -9.8 -8.4 -8.5 -7.8 -7.7 -8.0 net acquisition of financial assets 0.0 -0.6 0.0 0.0 -0.3 0.2  domestic 0.0 -0.6 0.0 0.0 -0.3 0.2 currency and deposits -0.1 0.2 0.0 -0.1 -0.1 0.8 loans 0.5 0.8 0.2 0.3 0.3 -0.1 equity and investment fund shares -0.4 -1.7 -0.2 -0.3 -0.5 -0.5  net incurrence of liabilities 9.8 7.7 8.4 7.8 7.4 8.2 domestic 9.6 7.4 8.3 7.7 7.3 8.2 debt securities 7.9 5.3 6.8 6.0 5.9 7.1 other accounts payable 1.7 2.1 1.5 1.7 1.4 1.0 foreign 0.2 0.3 0.1 0.0 0.1 0.1 loans 0.2 0.3 0.1 0.0 0.1 0.1 memorandum items:  primary balance -4.8 -3.9 -4.0 -3.2 -2.9 -3.0 nondefence capital expenditure 3.0 2.9 2.8 3.1 3.2 2.9 state and union territory governments' balance 2/ -2.8 -2.0 -2.0 -2.4 -2.4 -2.3 general government debt 3/ 72.5 67.4 67.0 67.6 67.3 67.3  sources: data provided by the indian authorities; state level data from the rbi study on state finances; and fund staff amalgamate and prepare projections.",762,1,98,0.388908729652601
"9323",2014,"1/ the consolidated general government comprises the central government (cg) and state governments.",763,1,12,-0.173205080756888
"9324",2014,"data for april-march fiscal year.",764,1,6,0
"9325",2014,"2/ the authorities treat states' divestment proceeds, including land sales, above-the-line as miscellaneous capital receipts.",765,1,16,-0.2
"9326",2014,"staff definition treats divestment receipts as a below-the-line financing item.",766,1,12,-0.187638837486628
"9327",2014,"3/ includes combined domestic liabilities of cg and states governments, inclusive of mss bonds, and sovereign external debt at year-end exchange rates.",767,1,22,0.0106600358177805
"9328",2014,"42 international monetary fund   india  table 7.",768,1,5,0.178885438199983
"9329",2014,"india: macroeconomic framework, 2009/10-2018/19 1/   projections prel.",769,1,5,0
"9330",2014,"2009/10 2010/11 2011/12 2012/13 2013/14 2014/15 2015/16 2016/17 2017/18 2018/19  growth (percent change)  real gdp (at factor cost) 8.6 9.3 6.2 5.0 4.6 5.4 6.4 6.5 6.7 6.7 non-agricultural sector 10.1 9.6 6.6 5.5 4.6 5.6 6.8 7.0 7.2 7.2  prices (percent change, period average)  wholesale prices (2004/05 =100) 3.8 9.6 8.9 7.4 6.4 6.7 5.6 5.4 5.3 5.2 consumer prices 12.4 10.4 8.4 10.4 10.5 8.6 8.0 7.1 6.6 6.6  saving and investment (percent of gdp)  gross saving 2/ 33.7 34.2 30.8 30.8 31.5 31.8 32.0 32.3 32.6 33.0 gross investment 3/ 36.5 36.8 35.0 35.6 34.8 34.9 35.0 35.2 35.3 35.6  fiscal position (percent of gdp)  central government balance 4/ -7.0 -6.4 -6.0 -5.1 -5.3 -5.6 -5.3 -5.2 -5.1 -5.1 general government balance 4/ -9.8 -8.4 -8.5 -7.8 -7.7 -8.0 -7.6 -7.4 -7.3 -7.1 general government debt 5/ 72.5 67.4 67.0 67.6 67.3 67.3 66.3 65.3 64.6 63.9  external trade (percent change, bop basis)   merchandise exports (in u.s. dollar terms) -3.5 40.5 21.8 -2.1 4.2 6.6 6.7 6.7 6.7 7.2 merchandise imports (in u.s. dollar terms) -5.0 28.2 32.3 0.8 -1.0 5.2 7.0 7.0 7.0 7.5  balance of payments (in billions of u.s. dollars)  current account balance -38.2 -45.9 -78.2 -88.2 -61.6 -59.9 -62.8 -66.5 -67.9 -72.8 (in percent of gdp) -2.8 -2.7 -4.2 -4.8 -3.3 -3.1 -3.0 -2.9 -2.7 -2.7 foreign direct investment, net 18.0 9.4 22.1 19.8 23.1 25.0 27.3 29.9 32.7 35.6 portfolio investment, net (equity and debt) 32.4 30.3 17.2 26.9 -5.0 19.8 25.9 28.3 30.9 33.7 overall balance 13.4 13.1 -12.8 3.8 4.5 17.7 17.5 20.8 26.0 30.8  external indicators  gross reserves (in billions of u.s. dollars, end-period) 279.1 304.8 294.4 292.0 296.6 314.3 331.8 352.6 378.7 409.5 (in months of imports) 6/ 7.2 6.3 6.1 6.0 5.8 5.7 5.6 5.5 5.5 5.5 external debt (in billions of u.s. dollars, end-period) 260.9 305.9 345.8 392.1 459.1 499.5 537.1 576.7 623.1 675.3 external debt (percent of gdp, end-period) 19.1 17.9 18.5 21.3 24.8 25.9 25.5 25.1 24.8 24.6 of which : short-term debt 7/ 6.6 7.0 7.4 8.9 10.6 10.7 10.7 10.5 10.6 10.8 ratio of gross reserves to short-term debt (end-period) 7/ 3.1 2.6 2.1 1.8 1.5 1.5 1.5 1.5 1.4 1.4 debt service (percent of current account receipts) 5.0 5.1 5.8 4.2 5.6 5.4 5.4 5.6 5.8 5.7  sources: data provided by the indian authorities; ceic data company ltd; and imf staff estimates and projections.",770,1,164,-0.288921459493921
"9331",2014,"1/ data are for april-march fiscal years unless otherwise mentioned.",771,1,10,0
"9332",2014,"2/ differs from official data, calculated with gross investment and current account.",772,1,11,-0.301511344577764
"9333",2014,"3/ statistical discrepancy adjusted.",773,1,3,-0.346410161513775
"9334",2014,"4/ divestment and license auction proceeds are treated as financing; includes subsidy related bond issuance.",774,1,14,-0.173719807243076
"9335",2014,"5/ includes combined domestic liabilities of the center and the states, inclusive of mss bonds, and sovereign external debt at year-end exchange rates.",775,1,23,0.0625543242171224
"9336",2014,"6/ imports of goods and services projected over the following twelve months.",776,1,11,0.180906806746658
"9337",2014,"7/ including short-term debt on contracted maturity basis, all nri deposits, and medium and long-term debt on residual maturity basis, different from  authority's definition.",777,1,25,0.12
"9338",2014,"international monetary fund 43  india   table 8.",778,1,5,0.178885438199983
"9339",2014,"india: indicators of financial system soundness, 2005/06-2012/13  2005/06 2006/07 2007/08 2008/09 2009/10 2010/11 2011/12 2012/13  measures of financial strength and performance 1/  risk-weighted capital adequacy ratio (car) 2/ 12.3 12.3 13.0 13.2 13.6 14.2 14.2 13.8 public sector banks 12.2 12.4 12.5 12.3 12.1 13.1 13.2 12.4 old private sector banks 11.7 12.1 14.1 14.3 13.8 14.6 14.1 13.7 new private sector banks 12.6 12.0 14.4 15.1 17.3 16.9 16.7 17.5 foreign banks 13.0 12.4 13.1 15.0 18.1 17.0 16.7 17.9  number of institutions not meeting 9 percent car 3 0 0 0 1 0 0 0 public sector banks 0 0 0 0 0 0 0 0 old private sector banks 3 1 0 0 1 0 0 0 new private sector banks 0 0 0 0 0 0 0 0 foreign banks 0 0 0 0 0 0 0 0  net nonperforming loans (percent of outstanding net loans) 3/ 1.2 1.0 1.1 1.1 1.1 1.1 1.4 1.7 public sector banks 1.3 1.1 1.1 0.9 1.1 1.2 1.7 2.0 old private sector banks 1.7 1.0 0.7 0.9 0.8 0.5 0.6 0.8 new private sector banks 0.8 1.0 1.4 1.4 1.1 0.6 0.5 0.4 foreign banks 0.8 0.7 0.8 1.8 1.8 0.6 0.6 1.0  gross nonperforming loans (percent of outstanding loans) 3.3 2.5 2.4 2.3 2.4 2.4 3.1 3.4 public sector banks 3.6 2.7 2.3 2.0 2.2 2.3 3.3 4.1 old private sector banks 4.4 3.1 2.3 2.4 2.3 2.3 1.8 1.9 new private sector banks 1.7 1.9 2.9 3.1 2.9 2.6 2.2 2.0 foreign banks 1.9 1.8 1.9 3.8 4.3 2.5 2.6 2.9  number of institutions with net npls above 10 percent of advances 3 1 0 0 1 0 0 0 public sector banks 0 0 0 0 0 0 0 0 old private sector banks 0 0 0 0 0 0 0 0 new private sector banks 0 0 0 0 0 0 0 0 foreign banks 3 1 0 0 1 0 0 0  net profit (+)/loss (-) of commercial banks 4/ 0.9 0.9 1.0 1.0 1.1 1.1 1.1 1.0 public sector banks 0.8 0.8 0.9 0.9 1.0 1.0 0.9 0.9 old private sector banks 0.6 0.7 1.0 1.0 1.0 1.1 1.2 1.2 new private sector banks 1.0 0.9 1.0 1.1 1.4 1.5 1.6 1.6 foreign banks 1.5 1.7 1.8 1.7 1.3 1.8 1.8 1.8  balance sheet structure of all scheduled banks  loan/deposit ratio 70.1 73.5 74.6 73.9 73.6 76.5 78.6 76.5 investment in government securities/deposit ratio 31.9 28.0 27.9 28.7 28.8 26.0 27.0 30.3  lending to sensitive sectors (in percent of loans and advances)  real estate 17.2 18.8 18.4 17.5 16.6 16.6 15.7 15.9 capital market 1.5 1.8 2.5 1.8 1.9 1.8 1.7 1.5 commodities 0.1 0.0 0.1 0.0 0.0 0.0 0.0 0.0  source: annual report and report on trend and progress of banking in india, financial stability report,    reserve bank of india - weekly statistical supplement; bankscope.",779,1,189,0.0989254435736499
"9340",2014,"1/ some loan classification and provisioning standards do not meet international standards.",780,1,11,0
"9341",2014,"2/ unitl 2009/10 based on basel i; subsequently, basel ii is are used.",781,1,11,0
"9342",2014,"the basel ii car exceeded the basel i car by 1.2 percent.",782,1,11,0.120604537831105
"9343",2014,"3/ gross nonperforming loans less provisions.",783,1,5,-0.447213595499958
"9344",2014,"4/ in percent of total assets.",784,1,5,0.223606797749979
"9345",2014,"44 international monetary fund  india  table 9.",785,1,5,0.178885438199983
"9346",2014,"india: indicators of external vulnerability, 2008/09–2012/13 1/  2008/09 2009/10 2010/11 2011/12 2012/13 2013/14 2/  financial indicators  general government debt (percent of gdp) 74.5 72.5 67.4 67.0 67.6 67.3 (projection) broad money (percent change, 12-month basis) 19.3 16.9 16.1 13.2 13.8 13.6 (november 2013) private sector credit (percent change, 12-month basis) 16.9 15.8 21.3 17.0 14.2 12.8 (november 2013) 91 day t-bill yield (percent; end-period) 5.0 4.4 7.3 9.0 8.2 8.9 (november 2013) 91 day t-bill yield (real, percent; end-period) 3/ -4.1 -8.0 -3.1 0.6 -2.3 -2.5 (october 2013)  external indicators  exports (percent change, 12-month basis in us$) 4/ 5/ 13.7 -3.5 37.3 23.7 -1.0 4.2 (projection) export volume (percent change, 12-month basis) 5/ 7.1 -2.6 26.9 9.0 1.5 4.8 (projection) imports (percent change, 12-month basis in us$) 4/ 5/ 19.8 -2.6 26.7 31.1 0.5 -1.0 (projection) import volume (percent change, 12-month basis) 5/ 7.6 6.7 15.0 8.1 1.8 2.0 (projection) terms of trade (percent change, 12 month basis) 5/ -0.9 3.4 -3.3 -5.8 -0.5 2.0 (projection)  current account balance (percent of gdp) -2.3 -2.8 -2.7 -4.2 -4.8 -3.3 (projection) capital and financial account balance (percent of gdp) 0.6 3.7 3.6 3.6 4.8 3.5 (projection) of which : net portfolio investment (debt and equity) -1.1 2.4 1.8 0.9 1.5 -0.3 (projection)  other investment (loans, trade credits, etc.) -0.1 0.1 1.3 1.5 2.3 2.5 (projection)  net foreign direct investment 1.8 1.3 0.5 1.2 1.1 1.3 (projection) foreign currency reserves (billions of us$) 252.0 279.1 304.8 294.4 292.0 296.6 (projection) official reserves (in months of imports of goods and services) 8.4 7.2 6.3 6.1 6.0 5.8 (projection)  ratio of foreign currency reserves to broad money (percent) 26.9 22.7 21.1 20.1 19.0 19.4 (october 2013) total short-term external debt to reserves (percent) 6/ 32.4 32.5 39.2 47.2 56.3 65.8 (projection) total external debt (percent of gdp) 18.4 19.1 17.9 18.4 21.2 24.8 (projection)  of which: public sector debt 4.8 4.5 3.9 3.6 3.7 3.9 (projection) total external debt to exports of goods and services (percent) 76.1 93.7 79.8 76.4 86.2 96.8 (projection) external interest payments to exports of goods and services (percent) 2.9 2.3 1.9 2.3 0.0 1.7 (projection) external amortization payments to exports of goods and services (percent) 12.5 15.2 12.9 13.0 14.7 17.1 (projection) exchange rate (per us$, period average) 46.0 47.4 45.6 47.9 54.4 62.5 (november 2013)  reer (y/y change in percent; end-period) -4.1 18.4 2.4 -3.8 3.0 -4.5 (november 2013)    financial market indicators  stock market index (end-period) 9709 17528 19445 17404 18836 20792 (november 2013) foreign currency debt rating  moody's investor services baa2 baa3 baa3 baa3 baa3 baa3 (november 2013) standard and poor's 7/ bbb- bbb- bbb- bbb- bbb- bbb- (november 2013) fitch ratings bbb- bbb- bbb- bbb- bbb- bbb- (november 2013)   sources: data provided by the indian authorities; bloomberg l.p.",786,1,274,0.00604122093330176
"9347",2014,"; ceic data company ltd.",787,1,4,0
"9348",2014,"; imf, information notice system and staff estimates and projections.",788,1,9,0.133333333333333
"9349",2014,"1/ data for april-march fiscal years.",789,1,6,0
"9350",2014,"2/ latest date available or staff estimate, as noted.",790,1,8,0.494974746830583
"9351",2014,"3/ equals nominal yield minus actual cpiiw inflation.",791,1,7,-0.0755928946018454
"9352",2014,"4/ data from 2009/10 are on a customs basis, whereas data for previous years are on a bop basis.",792,1,17,0
"9353",2014,"5/ terms of trade including goods and services.",793,1,7,0.453557367611073
"9354",2014,"goods volumes are derived from partner country trade price deflators, and services volumes are derived using   u.s.",794,1,18,0.329983164553722
"9355",2014,"cpi from the weo database.",795,1,5,0
"9356",2014,"6/ including short-term debt on contracted maturity basis, all nri deposits, and medium and long-term debt on residual maturity basis, different from authorities' definition.",796,1,25,0.12
